,Topic,Count,Name,Representation
0,0,98,0_the_of_to_or,"['the', 'of', 'to', 'or', 'and', 'in', 'any', 'for', 'by', 'be']"
1,1,25,1_the_of_and_to,"['the', 'of', 'and', 'to', 'or', 'in', 'shall', 'be', 'for', 'by']"
