,Topic,Count,Name,Representation
73,72,37,72_seo_search_engine_hepatitis,"['seo', 'search', 'engine', 'hepatitis', 'optimisation', 'marketing', 'website', 'optimization', 'your', 'polishing']"
74,73,36,73_event_will_festival_invasive,"['event', 'will', 'festival', 'invasive', 'at', 'be', 'july', 'species', 'the', 'on']"
75,74,36,74_investigator_private_investigators_inside,"['investigator', 'private', 'investigators', 'inside', 'yorkshire', 'investigation', 'manchester', 'detector', 'detective', 'read']"
76,75,35,75_phone_number_delete_hartford,"['phone', 'number', 'delete', 'hartford', 'landline', 'users', 'blokada', 'polaczen', 'mapa', 'voip']"
77,76,35,76_paris_france_french_de,"['paris', 'france', 'french', 'de', 'measles', 'city', 'hotel', 'the', 'is', 'des']"
78,77,34,77_camp_skin_scouting_scout,"['camp', 'skin', 'scouting', 'scout', 'scouts', 'our', 'campers', 'laser', 'are', 'is']"
79,78,34,78_hr_human_workforce_resources,"['hr', 'human', 'workforce', 'resources', 'kronos', 'council', 'johnson', 'profession', 'management', 'cipd']"
80,79,34,79_horsell_surrey_wonersh_arthur,"['horsell', 'surrey', 'wonersh', 'arthur', 'planning', 'development', 'plan', 'parking', 'zoning', 'city']"
81,80,33,80_committee_board_members_ssb,"['committee', 'board', 'members', 'ssb', 'cleaners', 'executive', 'committees', '20m', 'cw', 'membership']"
82,81,33,81_records_ancestors_census_genealogy,"['records', 'ancestors', 'census', 'genealogy', 'name', 'family', 'occupation', 'surname', 'lists', 'cassiglia']"
83,82,32,82_antivirus_norton_pc_malware,"['antivirus', 'norton', 'pc', 'malware', 'software', 'files', 'computer', 'uninstaller', 'windows', 'spyware']"
84,83,31,83_egypt_cairo_luxor_danny,"['egypt', 'cairo', 'luxor', 'danny', 'temple', 'egyptian', 'mosque', 'jerusalem', 'ancient', 'nile']"
85,84,31,84_treatment_addiction_recovery_alcohol,"['treatment', 'addiction', 'recovery', 'alcohol', 'sober', 'drug', 'rehab', 'substance', 'you', 'help']"
86,85,31,85_shadowing_careers_students_education,"['shadowing', 'careers', 'students', 'education', 'career', 'pdf', 'school', 'training', 'job', 'you']"
87,86,31,86_fashion_dating_prada_doula,"['fashion', 'dating', 'prada', 'doula', 'clothing', 'logo', 'breast', 'brands', 'women', 'vancouver']"
88,87,30,87_rights_human_international_right,"['rights', 'human', 'international', 'right', 'declaration', 'ethics', 'persons', 'research', 'ihl', 'spambots']"
89,88,30,88_ecommerce_boston_huntington_woothemes,"['ecommerce', 'boston', 'huntington', 'woothemes', 'massachusetts', 'slaves', 'customers', 'woocommerce', 'florences', 'xchng']"
90,89,30,89_bankruptcy_debt_debts_chapter,"['bankruptcy', 'debt', 'debts', 'chapter', 'creditors', 'rockyford', 'credit', 'alberta', 'wikipad', 'consolidation']"
91,90,30,90_ssa_my_ss_security,"['ssa', 'my', 'ss', 'security', 'me', 'social', 'am', 'have', 'not', 'office']"
92,91,30,91_salary_average_salaries_hourly,"['salary', 'average', 'salaries', 'hourly', 'employees', 'earns', 'professionals', 'pay', 'rate', 'connecticut']"
93,92,30,92_windows_aaron_files_wordpress,"['windows', 'aaron', 'files', 'wordpress', 'lee', 'office', 'kingsoft', 'file', 'software', 'spanish']"
94,93,29,93_mediation_law_family_divorce,"['mediation', 'law', 'family', 'divorce', 'mediator', 'estatescase', 'custody', 'wills', 'dissolution', 'matsen']"
