,Topic,Count,Name,Representation
0,0,4767,0_the_and_of_to,"['the', 'and', 'of', 'to', 'in', 'is', 'for', 'are', 'with', 'on']"
1,1,184,1_the_or_in_is,"['the', 'or', 'in', 'is', 'bearing', 'to', 'climate', 'whereas', 'us', 'distance']"
