,Topic,Count,Name,Representation
159,158,18,158_clock_clocks_balanchine_wall,"['clock', 'clocks', 'balanchine', 'wall', 'mesothelioma', 'was', 'white', 'it', 'novelty', 'ballet']"
160,159,18,159_recovery_pst_outlook_file,"['recovery', 'pst', 'outlook', 'file', 'ost', 'recover', 'data', 'eml', 'pen', 'files']"
161,160,18,160_pillow_pillows_body_pregnancy,"['pillow', 'pillows', 'body', 'pregnancy', 'sleep', 'foam', 'back', 'comfort', 'sleeping', 'support']"
162,161,18,161_loans_loan_payday_cash,"['loans', 'loan', 'payday', 'cash', 'zip', 'pawn', 'varyestimated', 'money', 'advance', 'gold']"
163,162,18,162_loire_france_french_lantiques,"['loire', 'france', 'french', 'lantiques', 'vallespir', 'haida', 'les', 'valley', 'rental', 'cret']"
164,163,17,163_data_hate_cleaning_tshirt,"['data', 'hate', 'cleaning', 'tshirt', 'moisture', 'sort', 'shirt', 'website', 'chore', 'washing']"
165,164,17,164_membership_recurring_usd_4785,"['membership', 'recurring', 'usd', '4785', 'subscription', 'days', 'cashingini4advantagecom', 'pcfinancialca', '2195', 'nonrecurring']"
166,165,17,165_brush_brushes_makeup_bristles,"['brush', 'brushes', 'makeup', 'bristles', 'hairstyles', 'lenses', 'set', 'fine', 'hair', 'synthetic']"
167,166,17,166_powder_sunkeen_yeast_cocoa,"['powder', 'sunkeen', 'yeast', 'cocoa', 'extract', 'amaranth', 'squalene', 'soluble', 'acid', 'bt']"
168,167,16,167_ecommerce_shopfactory_allin_cart,"['ecommerce', 'shopfactory', 'allin', 'cart', 'software', 'shopping', 'powers', 'migration', 'store', 'foxycart']"
169,168,16,168_cake_recipes_cakes_baking,"['cake', 'recipes', 'cakes', 'baking', 'bakery', 'gobba', 'gobs', 'bake', 'biscuits', 'steven']"
170,169,16,169_consulting_consultants_sap_reports,"['consulting', 'consultants', 'sap', 'reports', 'crystal', 'project', 'headaches', 'us', 'projectscall', 'informatica']"
171,170,16,170_severance_agreement_albertsons_company,"['severance', 'agreement', 'albertsons', 'company', 'shall', 'participant', 'employment', 'plan', 'or', 'administrator']"
172,171,16,171_iftar_land_pharmaceutical_terminally,"['iftar', 'land', 'pharmaceutical', 'terminally', 'microfiber', 'moses', 'they', 'was', 'god', 'lord']"
173,172,16,172_polish_nail_zoya_makeup,"['polish', 'nail', 'zoya', 'makeup', 'beauty', 'lvl', 'scorpio', 'lashes', 'treatment', 'skin']"
174,173,16,173_razor_trimmer_carrsmith_gainesville,"['razor', 'trimmer', 'carrsmith', 'gainesville', 'repair', 'shaver', 'goldfield', 'auto', 'shaving', 'shave']"
175,174,16,174_glass_riedel_glassware_glasses,"['glass', 'riedel', 'glassware', 'glasses', 'martini', 'adfa', 'ice', 'collection', 'wine', 'korg']"
176,175,16,175_pool_swimtrainer_swimming_swim,"['pool', 'swimtrainer', 'swimming', 'swim', 'him', 'water', 'oliver', 'club', 'bay', 'he']"
177,176,15,176_hawaii_hawaiian_kidney_volcano,"['hawaii', 'hawaiian', 'kidney', 'volcano', 'kauai', 'island', 'kona', 'hotel', 'resort', 'rgb']"
178,177,15,177_embroidme_marketing_design_promotional,"['embroidme', 'marketing', 'design', 'promotional', 'creative', 'client', 'we', 'layouts', 'clients', 'team']"
179,178,15,178_keyboard_alphagrip_razer_mouse,"['keyboard', 'alphagrip', 'razer', 'mouse', 'keys', 'gaming', 'chroma', 'mechanical', 'keyboards', 'my']"
180,179,15,179_baby_monitor_monitors_camera,"['baby', 'monitor', 'monitors', 'camera', 'shall', 'commission', 'district', 'video', 'remodeling', 'night']"
181,180,14,180_essay_fountainhead_contest_ayn,"['essay', 'fountainhead', 'contest', 'ayn', 'rand', 'monument', 'scholarship', 'stone', 'diorama', 'august']"
182,181,14,181_evolution_germs_guns_book,"['evolution', 'germs', 'guns', 'book', 'inspections', 'jared', 'inspectors', 'human', 'healthcare', 'geographies']"
183,182,14,182_spider_charging_iphone_charger,"['spider', 'charging', 'iphone', 'charger', 'charge', 'power', 'ipad', 'denim', 'boy', 'usb']"
184,183,14,183_audio_recording_mp3_music,"['audio', 'recording', 'mp3', 'music', 'piano', 'sonata', 'recordings', 'scott', 'his', 'lossless']"
185,184,14,184_unlock_storycorps_unlocking_phone,"['unlock', 'storycorps', 'unlocking', 'phone', 'code', 'htc', 'sim', 'legend', 'unlocked', 'network']"
186,185,13,185_website_web_descaling_designing,"['website', 'web', 'descaling', 'designing', 'x5', 'professional', 'business', 'electronic', 'design', 'site']"
